,Actual_Points,sdPts
627,2.3,1.0
633,2.2,0.7
652,2.1,0.6
655,2.1,1.2
657,2.0,1.4
668,1.9,0.3
669,1.9,1.0
673,1.9,0.7
690,1.9,0.8
699,1.8,0.9
706,1.7,0.8
707,1.7,0.5
713,1.7,1.0
716,1.7,0.8
727,1.6,1.5
728,1.6,0.3
753,1.5,0.9
792,1.3,0.4
809,1.2,1.1
817,1.1,0.5
820,1.1,0.8
825,1.1,0.3
854,0.9,0.3
862,0.9,0.8
917,0.6,0.2
922,0.6,0.3
923,0.6,0.6
926,0.6,0.5
927,0.6,0.4
942,0.5,0.2
951,0.5,0.2
954,0.5,0.4
961,0.4,0.2
962,0.4,0.1
978,0.4,0.4
984,0.4,0.5
987,0.3,0.0
988,0.3,0.3
990,0.3,0.3
1007,0.3,0.3
1022,0.2,0.2
1023,0.2,0.1
1040,0.2,0.3
1081,-0.0,0.1
26,19.8,1.6
36,30.0,1.3
39,11.1,1.6
43,23.0,1.3
56,16.2,1.8
58,16.5,2.0
60,17.3,1.3
62,20.8,1.4
65,38.8,1.8
69,12.6,1.9
75,1.6,2.0
77,13.1,2.0
78,24.2,1.2
82,15.3,1.8
83,7.4,1.6
88,14.4,1.7
90,11.1,1.8
93,11.8,2.0
103,17.4,1.8
104,13.2,1.2
108,9.5,1.8
117,14.1,1.1
118,2.3,0.5
119,24.5,2.3
120,5.6,1.8
121,24.6,1.9
126,11.3,1.8
132,0.0,4.1
136,8.1,1.5
148,0.0,2.1
151,24.7,1.9
153,9.7,0.6
155,15.3,1.4
159,9.2,0.9
166,7.3,1.8
171,5.8,1.0
178,7.8,2.5
188,17.8,1.0
190,4.7,0.9
200,8.2,1.7
201,29.1,2.0
202,3.1,0.7
207,1.5,1.9
208,13.4,2.7
229,6.9,1.2
236,3.8,0.9
248,15.3,1.1
250,14.9,0.9
265,3.6,1.3
273,1.6,1.1
279,3.8,0.7
281,0.0,1.0
288,4.6,1.5
292,7.6,2.4
318,2.5,0.7
324,0.0,1.2
366,4.2,1.2
369,1.9,0.9
380,12.0,1.0
381,6.8,0.9
384,5.3,1.2
402,16.1,1.0
411,9.9,0.9
421,0.0,1.0
427,11.7,1.2
432,15.4,0.8
436,5.5,1.2
437,2.5,0.8
441,10.6,1.4
448,11.6,1.4
458,12.1,2.1
464,1.1,1.7
466,0.3,1.7
469,1.4,1.7
480,0.0,1.5
481,10.8,0.7
484,2.4,1.2
488,0.9,1.0
520,6.4,1.6
534,3.3,1.0
543,2.0,0.8
548,5.0,0.7
550,4.1,0.5
556,0.0,1.8
561,0.0,1.0
565,0.0,1.6
569,4.2,1.1
572,2.4,1.0
576,3.0,1.4
581,4.8,0.3
590,0.0,1.5
591,12.9,1.1
592,1.2,1.2
594,4.1,0.6
596,1.6,0.6
626,2.8,1.2
633,0.0,1.2
657,2.0,0.9
663,0.0,0.9
668,13.1,1.5
673,12.3,1.7
676,1.7,0.7
677,1.1,1.0
680,0.1,0.9
753,1.0,1.0
768,0.0,2.0
769,0.0,1.2
782,0.0,1.1
789,4.3,0.9
793,3.8,1.1
796,2.2,1.6
798,0.0,1.0
821,0.0,0.5
826,1.9,1.0
837,1.5,1.4
850,1.1,1.2
871,0.0,0.8
881,4.2,1.0
890,0.0,1.0
899,-2.0,1.1
900,0.0,0.7
908,0.0,0.6
922,0.0,0.4
943,0.0,1.0
945,0.0,0.8
965,0.0,0.7
970,0.0,0.7
999,0.0,0.8
1000,0.0,0.5
1005,0.0,0.8
1033,0.0,0.5
1062,0.0,0.5
1102,0.0,0.4
1104,0.8,0.3
1108,0.0,0.6
1128,0.0,0.3
1133,6.2,0.3
1145,0.0,0.5
1150,2.3,0.8
1155,0.0,0.3
1163,0.0,0.2
1165,-2.0,0.3
1175,0.0,0.6
1192,0.0,0.4
1213,6.0,0.3
1231,0.0,0.2
1258,0.0,0.3
1259,0.0,0.1
1263,0.0,0.2
1273,0.0,0.2
20,11.2,1.6
32,8.9,1.7
37,24.9,1.6
39,17.5,1.9
40,7.1,1.4
46,20.0,1.9
47,9.7,1.2
60,17.3,1.5
67,27.4,1.6
68,16.4,1.9
73,24.6,1.3
74,31.4,1.7
79,9.4,1.8
82,11.6,2.1
84,25.1,1.5
86,4.3,1.3
88,15.3,1.4
93,19.0,1.5
98,19.4,2.0
100,17.8,1.1
102,2.7,2.2
104,11.2,1.6
116,8.1,2.0
123,13.4,1.4
124,5.0,1.5
126,12.7,1.4
131,4.3,0.8
132,13.3,0.9
133,17.9,2.1
135,7.7,1.7
142,14.5,2.4
144,8.0,1.9
145,9.3,1.6
148,17.7,1.2
161,6.4,1.8
162,16.6,1.2
166,11.1,1.2
167,21.3,1.8
171,2.2,0.9
173,4.7,1.0
185,5.5,1.1
208,8.9,2.0
209,4.0,0.8
218,3.9,1.0
233,21.1,1.2
234,9.7,2.4
271,2.5,1.0
273,5.7,1.2
277,6.3,1.1
279,16.1,1.4
281,14.1,1.9
308,0.0,1.3
315,17.2,0.9
326,6.9,1.2
337,1.4,1.2
339,9.4,0.7
340,4.0,1.0
344,20.9,1.4
358,1.8,1.5
375,15.7,0.8
381,2.3,1.2
390,5.2,1.5
394,4.0,0.8
406,11.4,0.6
409,1.4,1.3
434,1.0,0.8
446,0.4,1.0
464,14.7,0.9
471,8.3,2.3
487,12.0,1.1
495,4.7,0.9
497,0.0,1.2
499,1.0,1.3
508,6.7,1.1
512,7.9,0.6
513,18.1,1.0
515,8.1,1.3
531,0.0,1.0
554,1.3,1.1
555,7.3,0.6
556,10.8,0.9
557,0.0,1.4
564,3.2,0.7
566,6.0,1.6
571,16.3,1.6
587,5.1,1.2
602,7.2,1.1
603,1.9,0.9
604,3.8,0.8
610,1.7,0.7
615,9.3,1.1
634,14.7,1.6
635,5.3,1.5
649,12.3,1.4
657,10.4,1.1
665,11.8,0.9
670,7.9,0.9
674,5.1,0.8
678,6.7,0.7
698,0.0,0.7
703,0.0,0.7
708,16.4,0.6
715,0.0,0.8
723,4.2,1.0
728,10.7,0.5
777,-0.2,1.0
782,4.0,1.8
805,2.1,0.6
809,0.0,0.8
827,0.0,0.9
839,0.0,0.7
850,0.0,0.7
874,0.0,0.5
881,0.0,0.7
883,0.0,0.4
923,0.0,1.0
954,0.0,0.7
955,6.9,0.7
961,1.1,0.8
992,0.0,0.7
1003,0.8,0.4
1022,0.0,0.5
1036,6.8,0.6
1038,0.0,0.5
1041,2.4,0.3
1050,0.0,0.5
1068,0.0,0.2
1073,3.5,0.4
1082,0.0,0.4
1089,3.1,0.6
1100,0.0,0.3
1110,0.0,0.4
1125,0.0,0.5
1128,0.0,0.4
1168,0.0,0.4
1174,0.0,0.2
1199,0.0,0.2
1237,0.0,0.2
1240,0.0,0.2
1256,0.0,0.4
1257,0.0,0.3
1273,0.0,0.3
22,14.0,1.4
30,6.6,2.0
32,12.1,2.1
33,17.9,1.3
41,11.6,1.4
48,8.3,1.5
50,22.7,1.6
51,15.4,2.0
60,3.9,1.0
61,14.7,0.9
62,16.1,1.5
63,3.7,1.4
66,17.5,1.7
67,7.5,1.6
69,12.5,1.8
80,9.9,1.8
85,4.4,1.5
90,15.8,1.8
92,2.7,1.9
94,16.3,1.7
97,4.6,1.5
98,14.3,1.6
104,7.7,1.5
106,5.2,1.7
110,13.6,2.4
111,6.5,1.1
114,18.6,1.7
115,14.7,1.7
116,6.5,1.9
125,14.9,1.1
126,16.2,1.8
127,14.8,1.6
132,9.6,1.6
154,11.1,1.7
157,8.8,0.8
163,28.7,1.4
165,1.9,1.2
172,2.3,0.6
196,4.0,1.9
198,16.0,1.2
201,10.3,2.4
205,22.7,1.9
209,1.6,0.8
210,10.7,1.1
219,4.4,1.0
236,12.5,0.8
274,1.2,1.1
281,5.0,0.9
282,17.0,0.7
286,14.6,0.9
309,4.6,0.8
314,11.1,1.1
327,4.0,0.6
331,13.6,1.3
335,13.9,1.1
336,0.6,1.2
340,4.4,0.8
342,0.0,1.1
344,4.6,0.9
356,37.0,1.4
361,0.0,1.1
374,11.0,0.7
384,26.3,1.1
395,5.7,1.1
416,0.0,1.5
430,22.1,1.2
433,0.8,1.0
437,20.5,1.0
448,6.1,1.1
452,5.4,1.1
461,6.4,1.6
475,3.5,0.9
479,3.2,0.8
486,3.0,1.5
487,4.4,0.8
489,1.2,1.5
496,9.5,1.2
503,5.5,1.4
504,4.7,1.0
509,3.4,0.9
519,1.5,1.3
522,3.1,1.2
533,3.3,0.8
538,2.2,0.6
541,2.4,0.8
547,4.7,0.6
558,12.5,0.8
560,9.5,1.0
561,0.8,1.7
563,4.9,1.0
588,0.0,1.2
590,5.0,1.1
604,3.9,1.0
605,2.2,0.9
608,5.3,0.9
611,1.3,1.2
613,2.0,0.6
628,5.0,0.7
655,1.7,1.4
670,20.0,1.3
671,8.3,0.8
672,1.6,0.7
703,3.0,1.0
710,4.4,1.0
720,0.9,0.7
730,0.0,0.8
752,0.0,0.6
764,0.0,0.7
787,0.0,0.6
791,0.0,1.3
804,0.0,0.7
841,0.0,0.7
859,0.0,0.5
891,0.0,0.7
897,7.6,1.0
905,8.4,0.7
906,3.2,1.0
919,0.0,0.7
933,0.0,0.8
935,0.0,0.6
939,0.0,0.6
950,0.0,0.4
955,0.0,0.9
963,0.7,0.5
978,0.0,0.4
984,1.2,0.6
991,0.0,0.7
999,0.8,0.6
1044,0.0,0.2
1053,0.0,0.6
1056,0.0,0.4
1070,0.0,0.2
1073,0.0,0.3
1077,0.0,0.3
1081,1.2,0.4
1094,1.7,0.3
1115,1.1,0.4
1116,1.2,0.4
1135,0.0,0.3
1156,2.1,0.3
1159,-0.2,0.2
1166,0.0,0.3
1177,3.3,0.4
1179,0.0,0.3
1214,0.0,0.3
1215,0.0,0.1
1228,0.0,0.1
1236,0.0,0.3
29,10.5,1.6
31,6.7,1.2
33,14.7,1.7
40,27.9,1.6
41,21.8,1.7
44,10.1,1.9
47,15.8,1.6
49,9.8,1.9
51,12.1,0.9
53,8.9,1.2
55,8.0,1.5
58,13.5,1.4
59,8.8,2.3
61,23.5,1.5
62,22.1,1.8
63,17.8,1.5
66,11.4,1.6
70,12.9,1.7
73,18.6,1.6
79,29.2,2.2
81,4.4,1.6
82,9.3,2.1
87,9.4,1.4
90,5.5,2.1
93,20.7,1.9
96,22.8,1.9
105,19.4,2.3
110,2.5,1.5
116,7.8,1.6
117,26.6,1.6
126,2.0,2.1
132,19.5,1.5
134,32.7,1.3
135,8.6,1.9
136,7.1,1.0
145,15.5,0.6
146,4.4,0.9
153,4.7,1.1
157,11.0,1.9
162,0.0,1.0
163,6.6,1.0
164,20.5,2.3
180,13.7,1.4
188,3.0,1.0
189,4.3,1.1
191,0.1,1.0
231,15.3,0.9
232,3.1,1.8
253,6.9,1.3
265,4.2,1.5
289,3.9,1.1
292,3.8,1.1
305,3.2,1.0
325,6.3,1.4
336,8.9,0.6
351,14.1,1.0
352,26.9,1.6
354,16.6,0.9
355,7.2,1.1
358,5.5,1.0
370,2.8,1.0
405,7.3,1.2
406,6.6,1.2
410,11.2,1.2
415,4.1,1.2
417,1.0,1.5
425,19.4,1.0
437,6.6,0.7
468,0.7,1.2
470,4.5,0.7
473,8.6,0.6
501,13.5,1.1
506,2.0,0.7
509,0.0,0.9
511,5.8,0.5
512,8.1,0.5
518,0.0,0.6
524,0.0,1.1
525,0.7,0.6
532,9.7,0.7
533,12.2,1.9
543,6.6,0.8
551,14.5,0.9
556,4.7,1.1
559,2.7,1.1
563,3.3,0.8
575,3.3,0.4
581,5.5,0.9
595,6.7,0.8
608,1.8,1.1
610,2.2,0.6
636,0.0,0.7
637,2.2,1.4
645,8.7,1.0
672,1.4,1.3
679,16.2,0.8
690,12.1,1.4
710,8.5,1.1
734,14.0,1.0
740,0.0,0.7
742,6.8,0.8
743,1.9,1.1
746,0.0,0.7
752,0.0,1.1
758,4.3,1.2
770,2.7,0.7
775,0.9,0.8
805,1.1,1.1
827,0.0,0.9
841,2.1,0.5
847,10.9,0.8
848,0.0,0.5
852,4.1,0.6
864,0.0,0.8
871,14.6,0.8
880,0.9,0.6
902,1.7,0.5
911,0.0,0.6
918,0.0,0.6
921,0.0,0.4
922,16.3,0.4
943,0.7,0.5
963,0.0,0.5
987,0.0,0.4
988,0.0,0.4
1016,0.0,0.2
1023,1.1,0.5
1028,0.0,0.3
1044,-0.1,0.3
1046,4.9,0.3
1047,0.0,0.3
1058,3.4,0.2
1079,0.0,0.3
1085,0.0,0.3
1135,0.0,0.3
1156,0.0,0.1
1170,1.9,0.1
32,8.7,2.1
33,25.1,1.3
35,17.6,2.2
40,9.4,1.7
47,11.4,1.8
48,13.5,1.6
50,21.1,1.8
51,27.4,1.4
52,14.2,1.4
55,10.7,2.0
56,0.0,1.5
58,6.7,1.6
59,16.6,1.6
61,24.5,2.2
70,17.0,1.4
74,6.4,2.3
78,9.2,1.9
83,6.9,1.7
85,7.8,2.4
86,4.9,1.7
87,5.8,2.2
89,11.7,2.1
93,18.0,1.5
98,0.6,2.1
99,7.3,1.7
100,9.4,2.0
106,2.5,1.7
107,1.5,2.4
108,7.3,1.8
112,2.7,1.8
121,9.0,2.4
123,17.9,1.8
126,17.8,1.2
128,7.5,1.8
133,6.3,2.5
135,0.0,2.1
148,7.0,1.9
160,9.5,1.0
177,19.0,1.2
182,12.3,1.3
184,9.6,0.9
202,4.5,1.1
205,8.8,1.0
218,6.5,0.9
233,12.0,2.0
254,15.3,0.9
261,8.1,1.2
281,10.6,1.3
285,7.0,1.1
307,2.5,0.8
311,10.6,1.2
315,16.5,0.9
321,1.7,2.1
322,7.2,1.0
334,10.8,2.1
343,14.3,0.6
347,25.8,1.1
348,3.7,1.4
351,4.9,0.8
360,6.8,1.4
365,8.0,1.0
366,4.5,0.9
367,1.6,0.9
377,1.3,1.1
392,16.3,1.4
398,8.8,1.0
418,8.6,0.6
441,6.8,0.7
467,1.1,0.9
468,7.6,1.3
476,14.1,1.3
478,0.0,0.5
501,6.0,1.5
504,3.3,1.0
510,8.7,1.3
512,3.5,0.6
527,4.0,1.2
528,0.9,1.2
532,1.9,0.9
538,0.0,1.4
540,4.9,1.4
556,0.0,0.7
566,3.1,0.6
570,4.5,0.6
574,8.5,1.0
587,1.0,1.5
593,4.0,0.7
599,3.6,0.7
601,2.9,0.7
605,15.6,0.8
627,3.9,1.4
632,0.0,1.6
658,6.1,0.8
661,0.0,1.3
666,5.3,0.9
669,8.1,1.0
701,0.0,0.9
706,10.4,1.6
723,0.0,1.0
732,24.6,1.0
739,10.7,0.8
749,6.2,1.4
756,0.0,0.3
757,3.6,1.4
778,2.5,0.5
779,0.0,0.9
802,17.3,1.4
811,2.7,0.9
821,0.0,0.4
844,7.8,0.8
847,0.0,0.9
848,0.0,0.8
849,0.0,0.6
875,6.7,0.8
878,0.0,0.8
892,0.0,1.0
909,0.0,0.4
911,5.9,0.7
915,0.0,0.6
936,3.5,0.4
945,0.0,0.7
951,-1.1,0.4
966,0.9,0.4
972,5.9,0.2
989,0.0,0.5
1002,1.1,0.5
1003,1.1,0.3
1006,1.5,0.4
1013,0.0,0.2
1035,0.0,0.3
1036,1.2,0.4
1038,1.1,0.3
1043,0.0,0.4
1052,5.3,0.2
1064,0.0,0.3
1099,0.0,0.2
1107,0.0,0.3
1120,0.9,0.2
1121,0.0,0.2
1151,0.0,0.2
26,19.3,1.8
32,19.0,1.4
35,35.7,2.0
38,30.2,1.5
40,14.8,1.6
43,7.8,1.3
44,7.4,1.5
45,12.0,1.3
47,23.8,2.0
55,16.6,1.7
58,5.7,1.6
61,15.6,1.6
63,12.3,1.4
68,1.2,1.6
70,6.3,1.2
71,14.1,1.9
72,2.1,1.6
82,21.0,1.9
84,12.1,1.8
85,23.4,1.5
86,6.2,2.2
91,10.4,1.7
95,2.9,1.5
96,3.8,2.0
97,4.3,2.1
99,9.5,1.5
105,21.7,0.8
123,15.9,1.7
125,-0.6,1.9
136,4.1,2.3
158,14.9,0.9
159,1.6,1.6
166,13.2,1.4
167,5.2,1.1
170,11.6,1.9
172,6.0,2.1
177,0.0,0.5
182,2.7,1.6
188,1.9,1.9
194,18.3,1.1
208,0.0,1.7
212,10.7,2.1
220,3.4,0.5
256,11.3,1.0
257,10.6,0.8
259,13.5,1.2
264,4.8,1.9
267,6.7,1.8
270,5.4,1.3
276,3.9,1.1
277,6.4,1.0
291,27.1,1.2
292,14.6,1.1
318,25.4,0.9
324,14.4,1.0
333,7.3,2.6
337,10.8,1.5
341,9.8,1.1
342,5.7,1.0
399,9.5,1.1
410,3.5,0.4
415,12.2,1.4
420,30.0,0.8
423,1.8,0.5
425,5.3,0.8
456,2.8,0.8
464,26.6,0.7
482,5.7,1.1
484,9.7,0.5
492,6.8,1.5
493,9.9,1.0
505,0.0,0.8
516,11.0,0.6
517,0.0,1.1
521,0.0,1.1
525,4.3,1.0
534,3.4,2.1
535,9.4,1.9
539,13.9,1.0
561,2.1,0.9
570,11.8,1.5
573,1.0,1.3
581,2.4,0.9
583,14.8,0.6
589,14.2,1.1
590,6.7,1.1
591,3.2,0.7
593,5.8,0.6
594,2.4,0.9
596,2.7,1.4
597,0.8,0.4
612,0.0,0.9
620,5.6,0.7
624,0.0,0.6
627,3.6,0.7
628,0.6,0.8
638,4.7,1.2
669,0.0,1.2
670,1.8,0.9
683,1.2,1.4
686,2.5,0.6
708,1.6,0.8
729,12.2,0.6
732,7.0,1.3
740,2.4,1.5
760,0.0,1.1
775,0.0,0.9
777,2.7,0.6
786,0.0,0.5
798,0.0,0.9
801,0.0,0.7
808,0.0,0.5
811,0.0,0.6
820,0.3,0.8
832,1.4,0.8
847,0.0,1.0
855,0.0,1.2
856,0.0,0.5
863,1.5,0.9
867,0.0,0.7
868,0.0,0.6
886,4.8,0.9
909,0.0,0.5
913,11.2,0.6
919,2.2,0.7
920,0.0,0.5
929,0.0,0.8
941,-1.3,0.5
959,0.0,0.5
962,0.0,0.4
974,0.0,0.5
985,0.0,0.1
995,0.0,0.1
1001,1.4,0.4
1019,0.0,0.5
1037,0.0,0.3
1046,0.0,0.4
1058,0.0,0.3
1063,1.6,0.2
1080,1.2,0.3
1109,0.0,0.3
1117,0.0,0.2
30,21.5,1.4
31,12.9,1.9
32,17.1,1.5
35,15.2,1.6
38,24.2,1.2
41,10.9,1.5
45,12.5,1.7
47,16.4,1.3
49,14.2,1.4
51,6.6,1.4
52,15.1,1.5
57,9.7,1.4
62,8.6,1.7
65,4.2,2.1
66,20.7,1.6
67,4.7,1.4
68,18.3,1.6
82,12.1,2.2
85,24.3,1.6
90,22.9,2.6
91,16.5,2.2
94,9.1,1.4
101,12.0,2.1
104,2.5,2.1
106,15.2,1.8
111,10.3,1.5
119,3.4,1.9
123,4.4,1.3
125,0.9,1.8
156,7.2,2.3
159,3.1,1.8
169,6.7,1.1
173,19.2,1.3
199,4.1,0.8
205,0.0,0.8
209,9.4,0.9
218,7.0,1.1
219,5.9,1.2
221,6.8,1.9
224,19.8,0.9
226,3.1,0.8
227,9.8,0.9
228,5.0,0.4
230,3.7,0.9
234,5.1,0.7
267,8.4,0.6
281,9.1,0.7
283,0.8,1.8
284,5.1,1.0
291,6.0,1.2
295,1.9,1.0
303,12.3,0.9
304,5.9,3.3
315,11.1,0.8
319,9.3,0.5
330,12.0,0.8
351,1.0,0.9
353,5.7,0.8
364,1.3,0.7
370,9.1,0.9
379,9.3,1.1
386,4.5,1.2
390,17.4,1.3
394,3.7,0.8
405,3.8,1.7
409,4.2,0.9
414,2.4,1.2
435,4.4,0.9
444,5.7,0.8
447,0.0,1.1
463,9.9,0.2
464,13.6,0.8
474,8.1,1.0
485,0.0,1.6
500,0.0,1.5
524,2.6,0.8
535,15.6,0.7
542,5.4,0.9
553,1.1,1.0
567,4.2,0.7
572,1.1,0.8
575,0.0,0.8
595,0.0,0.6
596,4.4,0.8
604,10.1,0.6
607,1.8,0.7
615,1.8,0.6
625,0.4,0.7
626,0.0,0.7
637,9.0,1.0
673,3.4,1.4
682,0.0,0.5
685,2.8,0.7
689,0.0,1.3
718,0.0,1.6
719,9.9,0.9
722,1.3,0.8
741,5.1,0.7
752,2.3,0.6
765,2.5,0.8
768,0.0,0.7
770,0.0,0.6
777,3.1,0.5
789,0.0,0.8
800,3.1,1.1
810,1.4,1.2
818,0.0,1.0
827,13.8,0.8
834,2.5,0.8
843,0.0,0.9
869,0.0,0.6
885,0.0,0.2
886,0.0,0.4
891,1.3,0.4
909,0.0,0.1
930,0.0,0.6
941,0.0,0.2
942,0.0,0.3
949,2.7,0.5
952,7.4,0.3
953,0.0,0.1
954,0.0,0.3
969,4.5,0.3
994,0.0,0.3
1013,0.0,0.3
1019,1.3,0.2
1040,2.8,0.2
24,19.3,1.2
28,22.4,1.6
30,23.2,2.1
31,16.1,1.4
33,8.5,1.6
36,15.8,1.6
39,10.6,1.5
40,17.6,1.8
44,9.5,1.2
48,9.8,1.9
52,5.3,1.3
53,22.9,1.6
54,26.9,1.2
57,7.1,2.3
59,3.9,1.7
68,5.5,1.6
70,24.1,1.9
77,7.9,1.9
79,16.2,2.1
81,1.7,1.9
85,4.3,2.2
89,8.8,2.1
95,20.9,3.6
97,4.2,1.8
102,3.6,2.0
117,11.7,1.8
125,6.2,1.1
131,4.5,1.4
137,26.7,1.9
148,5.4,0.8
149,27.2,1.1
151,4.6,0.9
153,6.2,1.7
157,1.9,1.3
161,14.7,0.8
164,12.0,1.1
165,11.7,1.9
178,3.3,2.2
185,7.2,0.7
204,0.8,0.8
211,11.9,0.8
218,4.5,0.6
222,1.9,1.0
239,11.0,0.9
262,7.4,0.8
269,5.1,1.0
278,2.0,1.1
280,22.2,1.1
288,11.9,1.3
290,6.0,1.9
291,0.0,1.2
293,7.8,0.8
320,5.5,0.5
331,5.9,1.2
332,16.4,1.4
336,5.6,1.1
341,7.9,1.3
344,9.3,1.0
391,12.1,0.7
392,7.4,0.8
418,15.4,1.3
425,17.7,1.3
426,8.5,0.7
443,11.2,0.7
448,17.5,1.0
451,11.1,1.0
487,0.0,1.6
489,3.0,0.6
494,1.0,1.2
510,4.0,0.7
513,0.0,1.2
516,2.6,1.5
517,1.2,0.7
520,1.5,0.8
538,4.3,0.4
539,0.0,1.0
548,11.5,0.9
551,3.1,0.7
564,1.1,1.2
585,11.3,0.7
600,10.6,0.6
603,0.0,0.5
609,5.5,0.7
624,0.1,1.2
636,0.9,0.0
641,0.0,1.5
647,3.8,0.7
656,0.0,1.3
667,2.4,0.9
680,5.7,0.9
682,0.0,1.1
696,2.9,0.7
702,6.1,0.9
704,0.0,0.6
735,0.8,0.9
741,0.0,0.8
748,8.1,1.0
766,0.6,0.5
769,0.0,0.6
772,0.0,0.5
775,11.4,0.9
799,0.0,1.2
803,2.5,0.4
823,0.0,1.5
829,4.1,0.7
835,0.0,0.3
851,1.3,0.7
853,0.0,0.3
872,10.2,0.4
887,0.0,0.5
895,0.0,0.3
896,1.9,0.2
906,0.0,0.2
910,0.0,0.7
912,0.0,0.4
923,0.0,0.1
926,0.0,0.3
940,2.1,0.5
948,0.0,0.2
950,0.0,0.3
957,0.0,0.2
959,1.4,0.7
965,0.0,0.1
995,1.4,0.2
1006,0.0,0.3
1021,0.0,0.3
1025,0.0,0.2
1027,0.0,0.1
1029,1.0,0.2
28,10.7,1.6
29,13.0,1.9
33,21.5,1.8
34,10.5,1.5
35,12.7,1.1
37,33.1,2.0
38,21.6,1.6
43,10.0,1.3
45,2.1,1.8
46,20.4,2.3
48,7.7,2.0
51,17.4,1.3
60,18.2,1.6
71,6.9,1.9
72,8.0,1.7
74,9.6,1.7
75,14.4,1.8
76,3.0,2.4
77,6.4,0.7
83,21.5,2.0
85,11.3,1.1
87,3.7,2.1
102,8.9,1.6
105,4.7,1.7
112,1.3,2.2
118,9.7,2.0
120,4.2,0.9
132,9.3,2.8
133,11.6,2.4
140,1.8,1.3
141,9.3,2.1
145,7.2,0.9
153,9.0,2.3
163,6.0,2.3
175,16.7,1.3
181,7.6,1.2
186,2.6,1.6
190,14.3,0.8
202,5.3,1.6
235,7.2,0.8
238,4.9,1.2
244,5.0,1.1
246,6.5,1.1
252,2.6,1.3
257,2.6,1.5
264,5.3,0.8
285,9.5,0.9
286,3.1,0.8
288,5.5,1.3
289,0.0,1.1
302,10.6,0.8
312,3.5,0.9
326,8.3,0.8
329,1.3,0.5
333,9.3,1.0
351,6.6,2.3
355,4.7,1.4
363,2.1,0.8
373,13.1,1.1
381,0.5,1.1
401,24.9,0.9
402,18.8,0.7
405,3.5,0.7
416,6.0,0.7
442,3.0,1.7
451,3.4,1.3
455,6.6,1.2
462,3.8,0.6
468,3.4,0.5
484,2.3,1.4
485,0.0,1.4
487,17.4,1.3
490,7.6,1.2
494,13.3,1.8
499,2.8,0.8
506,5.6,1.4
519,2.6,0.6
527,0.0,0.6
550,8.8,0.7
554,2.2,1.5
559,2.6,0.8
574,1.3,1.0
596,0.0,1.0
598,-0.2,1.0
599,2.4,3.3
601,0.0,1.2
610,0.9,1.0
612,0.0,1.5
613,0.0,1.0
629,3.6,1.2
634,0.0,0.9
678,3.5,0.7
703,0.0,0.7
713,7.5,0.8
721,0.0,0.8
723,0.0,0.9
730,0.8,0.5
740,1.1,0.5
749,3.1,0.5
756,4.5,0.6
777,0.0,0.5
781,0.0,0.7
783,2.7,0.8
792,0.0,0.4
806,0.0,1.2
808,0.0,1.0
811,5.5,0.4
833,0.0,0.8
846,1.8,0.7
848,0.0,0.5
882,0.0,0.4
891,0.0,0.1
896,0.0,0.1
910,0.0,0.2
917,7.0,0.2
935,0.0,0.3
936,0.0,0.4
940,0.0,0.3
942,0.0,0.3
943,4.1,0.2
962,0.0,0.2
971,0.0,0.2
979,0.0,0.3
983,0.0,0.3
988,0.0,0.2
30,23.0,0.8
33,18.6,1.2
34,20.2,1.8
36,29.2,1.7
37,19.7,1.2
40,21.3,2.0
41,14.7,1.3
54,6.6,1.6
55,8.0,1.6
58,12.6,1.8
65,6.4,1.4
71,15.1,1.8
73,10.1,1.9
79,6.8,1.6
80,17.8,1.3
81,21.9,1.6
86,7.0,1.5
90,5.5,1.9
91,16.8,1.6
98,3.2,1.1
100,7.4,2.4
101,8.0,2.1
102,10.5,2.0
109,9.2,0.9
123,22.0,2.2
128,1.8,1.9
132,4.7,1.0
143,28.3,1.9
158,17.0,1.8
159,2.9,1.5
162,6.4,0.7
167,8.9,1.1
169,10.6,1.2
174,9.2,1.7
177,6.6,2.1
185,6.8,2.7
186,0.0,2.0
199,6.8,0.8
233,0.0,0.9
237,8.1,0.8
243,17.3,0.5
244,0.0,1.0
264,5.7,1.0
267,3.8,0.6
268,4.5,0.8
281,2.1,1.2
283,13.8,1.0
290,12.6,0.9
297,3.6,1.2
300,6.3,1.2
302,10.7,1.0
306,0.0,1.2
322,20.7,1.4
360,10.8,0.8
370,5.7,0.9
371,4.9,0.9
374,10.9,1.2
386,2.6,0.5
397,0.0,1.2
403,0.0,0.7
412,1.1,2.0
413,1.1,2.0
417,0.0,1.6
435,0.0,1.2
440,4.4,1.3
442,1.9,0.8
444,0.0,1.3
476,-0.4,0.5
484,2.7,1.0
486,5.3,1.4
491,1.1,0.8
495,6.7,1.1
497,19.3,0.6
501,5.4,0.7
512,0.0,0.7
513,0.0,1.0
522,9.3,0.8
537,3.4,0.9
567,1.3,1.2
582,0.0,1.1
583,6.1,0.6
603,0.0,0.8
620,1.7,0.8
625,1.7,0.9
640,3.2,1.0
646,-0.2,1.3
655,4.5,1.1
660,5.0,0.7
684,-1.0,1.3
688,2.7,1.2
689,4.1,1.3
698,3.7,0.7
699,0.0,0.6
703,2.5,1.1
711,0.0,0.9
716,5.5,0.9
725,2.8,1.2
727,4.3,1.1
729,4.6,1.9
740,0.0,1.0
751,3.0,0.9
753,0.0,1.0
